state,parlimen,dun,ballot_order_x,name,name_ballot,party,acronym,age,sex,ethnicity,ballot_order_y,votes,votes_perc,result
Kedah,P.004 Langkawi,N.01 Ayer Hangat,1,SHAMSILAH BINTI SIRU,SHAMSILAH BINTI SIRU,PERIKATAN NASIONAL,PN,49,female,malay,1,10701,47.30560099023032,won
Kedah,P.004 Langkawi,N.01 Ayer Hangat,2,SAFWAN HANIF BIN SHAFIE,SAFWAN HANIF,BEBAS,BEBAS,34,male,malay,2,6877,30.4009548649485,lost
Kedah,P.004 Langkawi,N.01 Ayer Hangat,3,HISHAM SUHAILY BINTI OTHMAN,HISHAM SUHAILY BINTI OTHMAN,BARISAN NASIONAL OF MALAYSIA,BN,46,female,malay,3,4909,21.701074223067064,lost
Kedah,P.004 Langkawi,N.01 Ayer Hangat,4,ZULFADLI BIN MOHD YUSOFF,ZULFADLI BIN MOHD YUSOFF,BEBAS,BEBAS,37,male,malay,4,134,0.5923699217541223,lost_deposit
Kedah,P.004 Langkawi,N.02 Kuah,1,AMAR PARED BIN MAHAMUD,AMAR PARED BIN MAHAMUD,PERIKATAN NASIONAL,PN,32,male,malay,1,13364,64.3397043955515,won
Kedah,P.004 Langkawi,N.02 Kuah,2,AHMAD FAUZI BIN CHIK,AHMAD FAUZI BIN CHIK,PAKATAN HARAPAN,PH,63,male,malay,2,5394,25.968898945645368,lost
Kedah,P.004 Langkawi,N.02 Kuah,3,MAZLAN BIN AHMAD,MAZLAN BIN AHMAD,BEBAS,BEBAS,67,male,malay,3,2013,9.69139665880314,lost_deposit
Kedah,P.005 Jerlun,N.03 Kota Siputeh,1,MOHD ASHRAF MUSTAQIM BIN BADRUL MUNIR,MOHD ASHRAF MUSTAQIM,PERIKATAN NASIONAL,PN,37,male,malay,1,17180,79.60337318135483,won
Kedah,P.005 Jerlun,N.03 Kota Siputeh,2,SALMEE BINTI SAID,DR SALMEE BINTI SAID,PAKATAN HARAPAN,PH,57,female,malay,2,4090,18.950977666573998,lost
Kedah,P.005 Jerlun,N.03 Kota Siputeh,3,ABDUL BIN RAMLI,ABDUL BIN RAMLI @ LATIF,BEBAS,BEBAS,53,male,malay,3,312,1.4456491520711705,lost_deposit
Kedah,P.005 Jerlun,N.04 Ayer Hitam,1,HAYAZI BIN AZIZAN,HAYAZI BIN AZIZAN,BARISAN NASIONAL OF MALAYSIA,BN,44,male,malay,1,6105,21.661994819572083,lost
Kedah,P.005 Jerlun,N.04 Ayer Hitam,2,AZHAR BIN IBRAHIM,CIKGU AZHAR,PERIKATAN NASIONAL,PN,59,male,malay,2,22078,78.33800518042791,won
Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,1,HALIMATON SHAADIAH BINTI SAAD,DATO' HAJAH HALIMATON SHAADIAH SAAD (KAK TON),PERIKATAN NASIONAL,PN,53,female,malay,1,24551,72.92087442081503,won
Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,2,ZAINOL @ ZAINOL ABIDIN BIN MOHAMAD,CIKGU NON,BARISAN NASIONAL OF MALAYSIA,BN,65,male,malay,2,9117,27.079125579184982,lost
Kedah,P.006 Kubang Pasu,N.06 Jitra,1,SABRINA BINTI AHMAD,SABRINA AHMAD,PAKATAN HARAPAN,PH,45,female,malay,1,11170,24.542977676217262,lost
Kedah,P.006 Kubang Pasu,N.06 Jitra,2,HAIM HILMAN BIN ABDULLAH,DR. HAIM HILMAN ABDULLAH (PROF. HAIM),PERIKATAN NASIONAL,PN,50,male,malay,2,34342,75.45702232378274,won
Kedah,P.007 Padang Terap,N.07 Kuala Nerang,1,RIDZWAN BIN ABU BAKAR,RIDZWAN ABU BAKAR,PAKATAN HARAPAN,PH,46,male,malay,1,4215,17.653710839336572,lost
Kedah,P.007 Padang Terap,N.07 Kuala Nerang,2,MOHAMAD YUSOFF BIN ZAKARIA,HJ. MUNIR,PERIKATAN NASIONAL,PN,59,male,malay,2,19661,82.34628916066343,won
Kedah,P.007 Padang Terap,N.08 Pedu,1,MOHD RADZI BIN MD AMIN,MOHD RADZI BIN MD AMIN,PERIKATAN NASIONAL,PN,53,male,malay,1,14397,64.21212256366799,won
Kedah,P.007 Padang Terap,N.08 Pedu,2,MAHDZIR BIN KHALID,MAHDZIR BIN KHALID,BARISAN NASIONAL OF MALAYSIA,BN,62,male,malay,2,8024,35.78787743633201,lost
Kedah,P.008 Pokok Sena,N.09 Bukit Lada,1,SAID ALI BIN SAID RASTAN,SAID ALI BIN SYED RASTAN,BARISAN NASIONAL OF MALAYSIA,BN,67,male,malay,1,6772,21.876918106929413,lost
Kedah,P.008 Pokok Sena,N.09 Bukit Lada,2,SALIM BIN MAHMOOD,USTAZ SALIM MAHMOOD AL-HAFIZ,PERIKATAN NASIONAL,PN,45,male,malay,2,24183,78.12308189307059,won
Kedah,P.008 Pokok Sena,N.10 Bukit Pinang,1,ROMANI BIN WAN SALIN,DATO' WAN ROMANI,PERIKATAN NASIONAL,PN,67,male,malay,1,23041,82.81873404981849,won
Kedah,P.008 Pokok Sena,N.10 Bukit Pinang,2,HADZIR BIN MD.ZAIN,DATO' HJ. HADZIR,PAKATAN HARAPAN,PH,66,male,malay,2,4780,17.18126595018152,lost
Kedah,P.008 Pokok Sena,N.11 Derga,1,TAN KOK YEW,TAN KOK YEW,PAKATAN HARAPAN,PH,56,male,chinese,1,10771,42.330516800943215,lost
Kedah,P.008 Pokok Sena,N.11 Derga,2,NOOR AZMAN BIN BASHARON @ CHE MAN,MAN BASIRON,BEBAS,BEBAS,58,male,malay,2,241,0.9471408921202594,lost_deposit
Kedah,P.008 Pokok Sena,N.11 Derga,3,MUHAMAD AMRI BIN WAHAB,MUHAMAD AMRI,PERIKATAN NASIONAL,PN,40,male,malay,3,14433,56.72234230693653,won
Kedah,P.009 Alor Setar,N.12 Suka Menanti,1,ZAMRI BIN YUSUF,DATO' ZAMRI YUSUF,PAKATAN HARAPAN,PH,57,male,malay,1,10151,35.55890286194697,lost
Kedah,P.009 Alor Setar,N.12 Suka Menanti,2,DZOWAHIR BIN AB GHANI,DZOWAHIR BIN AB GHANI,PERIKATAN NASIONAL,PN,66,male,malay,2,18396,64.44109713805304,won
Kedah,P.009 Alor Setar,N.13 Kota Darul Aman,1,CHUAH SEE SENG,CHUAH SEE SENG,PERIKATAN NASIONAL,PN,49,male,chinese,1,5528,33.08990781755058,lost
Kedah,P.009 Alor Setar,N.13 Kota Darul Aman,2,TEH SWEE LEONG,TEH SWEE LEONG,PAKATAN HARAPAN,PH,34,male,chinese,2,11178,66.91009218244942,won
Kedah,P.009 Alor Setar,N.14 Alor Mengkudu,1,MUHAMAD RADHI BIN MAT DIN,RADHI MAT DIN,PERIKATAN NASIONAL,PN,58,male,malay,1,18936,68.19360414866033,won
Kedah,P.009 Alor Setar,N.14 Alor Mengkudu,2,MAHFUZ BIN OMAR,DATO' WIRA MAHFUZ OMAR,PAKATAN HARAPAN,PH,65,male,malay,2,8832,31.80639585133967,lost
Kedah,P.010 Kuala Kedah,N.15 Anak Bukit,1,RASHIDI BIN RAZAK,RASHIDI BIN RAZAK,PERIKATAN NASIONAL,PN,58,male,malay,1,21738,78.63266413456321,won
Kedah,P.010 Kuala Kedah,N.15 Anak Bukit,2,NOOR HASITA BINTI MAT ISA,DATIN NOOR HASITA,BARISAN NASIONAL OF MALAYSIA,BN,55,female,malay,2,5907,21.367335865436786,lost
Kedah,P.010 Kuala Kedah,N.16 Kubang Rotan,1,MOHD ASMIRUL ANUAR BIN ARIS,ASMIRUL ANUAR BIN ARIS,PAKATAN HARAPAN,PH,46,male,malay,1,12165,34.64232828340358,lost
Kedah,P.010 Kuala Kedah,N.16 Kubang Rotan,2,MOHD SALLEH BIN SAIDIN,DATO' MOHD SALLEH BIN SAIDIN,PERIKATAN NASIONAL,PN,45,male,malay,2,22951,65.35767171659643,won
Kedah,P.010 Kuala Kedah,N.17 Pengkalan Kundor,1,MARDHIYYAH BINTI JOHARI,MARDHIYYAH JOHARI,PERIKATAN NASIONAL,PN,35,female,malay,1,22349,66.38448286104676,won
Kedah,P.010 Kuala Kedah,N.17 Pengkalan Kundor,2,ISMAIL BIN SALLEH,DATO' DR. ISMAIL SALLEH,PAKATAN HARAPAN,PH,59,male,malay,2,11317,33.61551713895325,lost
Kedah,P.011 Pendang,N.18 Tokai,1,MOHD HAYATI BIN OTHMAN,DATO' DR. MOHD HAYATI,PERIKATAN NASIONAL,PN,66,male,malay,1,29329,84.42672500647687,won
Kedah,P.011 Pendang,N.18 Tokai,2,ZAINAL ABIDIN BIN SAAD,ZAINAL ABIDIN SAAD,PAKATAN HARAPAN,PH,60,male,malay,2,5410,15.573274993523128,lost
Kedah,P.011 Pendang,N.19 Sungai Tiang,1,ABDUL RAZAK BIN KHAMIS,RAZAK KHAMIS,PERIKATAN NASIONAL,PN,63,male,malay,1,27154,72.97696793786449,won
Kedah,P.011 Pendang,N.19 Sungai Tiang,2,MOHAMAD FADZIL BIN ZOLKIPLI,MOHAMAD FADZIL,BARISAN NASIONAL OF MALAYSIA,BN,45,male,malay,2,10055,27.023032062135506,lost
Kedah,P.012 Jerai,N.20 Sungai Limau,1,MOHD AZAM BIN ABD SAMAT,USTAZ MOHD AZAM BIN ABD SAMAT,PERIKATAN NASIONAL,PN,47,male,malay,1,23000,84.88337762031296,won
Kedah,P.012 Jerai,N.20 Sungai Limau,2,SITI BALKHIS BINTI HUSAIN,SITI BALKHIS BINTI HUSAIN,PAKATAN HARAPAN,PH,47,female,malay,2,4096,15.116622379687039,lost
Kedah,P.012 Jerai,N.21 Guar Chempedak,1,KU ABDUL HALIM BIN KU ISMAIL,CIKGU KU ABDUL HALIM,BEBAS,BEBAS,65,male,malay,1,176,0.7787955219257489,lost_deposit
Kedah,P.012 Jerai,N.21 Guar Chempedak,2,ABDUL PARIS BIN ABDUL HAMID,ABDUL PARIS BIN ABDUL HAMID (PARIS),BARISAN NASIONAL OF MALAYSIA,BN,55,male,malay,2,5157,22.819593787335723,lost
Kedah,P.012 Jerai,N.21 Guar Chempedak,3,ABDUL GHAFAR BIN SAAD,ABDUL GHAFAR SAAD,PERIKATAN NASIONAL,PN,58,male,malay,3,17266,76.40161069073854,won
Kedah,P.012 Jerai,N.22 Gurun,1,MOHAMMED FIRDAUS BIN JOHARI,FIRDAUS JOHARI,PAKATAN HARAPAN,PH,39,male,malay,1,11187,38.63181158919815,lost
Kedah,P.012 Jerai,N.22 Gurun,2,BADDROL BIN BAKHTIAR,BADDROL BIN BAKHTIAR,PERIKATAN NASIONAL,PN,35,male,malay,2,17771,61.36818841080185,won
Kedah,P.013 Sik,N.23 Belantek,1,MAZLI BINTI SAIPI,MAZLI BINTI SAIPI,PAKATAN HARAPAN,PH,58,female,malay,1,3626,16.937593423019432,lost
Kedah,P.013 Sik,N.23 Belantek,2,AHMAD BIN SULAIMAN,HAJI AHMAD SULAIMAN,PERIKATAN NASIONAL,PN,63,male,malay,2,17782,83.06240657698056,won
Kedah,P.013 Sik,N.24 Jeneri,1,MUHAMAD KHIZRI BIN ABU KASSIM,DATO' MUHAMAD KHIZRI BIN ABU KASSIM,BARISAN NASIONAL OF MALAYSIA,BN,45,male,malay,1,5773,20.919698507030006,lost
Kedah,P.013 Sik,N.24 Jeneri,2,MUHAMMAD SANUSI BIN MD NOR,MUHAMMAD SANUSI BIN MD NOR,PERIKATAN NASIONAL,PN,49,male,malay,2,21823,79.08030149297,won
Kedah,P.014 Merbok,N.25 Bukit Selambau,1,AZIZAN BIN HAMZAH,USTAZ AZIZAN BIN HAMZAH,PERIKATAN NASIONAL,PN,67,male,malay,1,33508,60.129921401141296,won
Kedah,P.014 Merbok,N.25 Bukit Selambau,2,DINESH A/L MUNIANDY,DINESH A/L MUNIANDY,BEBAS,BEBAS,30,male,indian,2,375,0.6729354340882173,lost_deposit
Kedah,P.014 Merbok,N.25 Bukit Selambau,3,SUMMUGAM A/L RENGASAMY,SUMMUGAM RENGASAMY,PAKATAN HARAPAN,PH,63,male,indian,3,21843,39.19714316477048,lost
Kedah,P.014 Merbok,N.26 Tanjong Dawai,1,SHAIFUL HAZIZY BIN ZAINOL ABIDIN,DATO' SHAIFUL HAZIZY (TOK PON),BARISAN NASIONAL OF MALAYSIA,BN,47,male,malay,1,9591,23.06249549137952,lost
Kedah,P.014 Merbok,N.26 Tanjong Dawai,2,HANIF BIN GHAZALI,USTAZ HANIF BIN GHAZALI,PERIKATAN NASIONAL,PN,50,male,malay,2,31996,76.93750450862048,won
Kedah,P.015 Sungai Petani,N.27 Pantai Merdeka,1,SHARIR BIN LONG,USTAZ SHARIR LONG,PERIKATAN NASIONAL,PN,68,male,malay,1,32225,79.06229299050517,won
Kedah,P.015 Sungai Petani,N.27 Pantai Merdeka,2,WAN MOHALINA BINTI WAN MOHAMMAD,KAK WAN MOHALINA,BARISAN NASIONAL OF MALAYSIA,BN,53,female,malay,2,8534,20.937707009494837,lost
Kedah,P.015 Sungai Petani,N.28 Bakar Arang,1,LOH WEI CHAI,ADAM LOH,PAKATAN HARAPAN,PH,35,male,chinese,1,21889,54.40558745308578,won
Kedah,P.015 Sungai Petani,N.28 Bakar Arang,2,TAN KEE CHYE,TAN KEE CHYE,PARTI RAKYAT MALAYSIA,PRM,67,male,chinese,2,138,0.3430020132726866,lost_deposit
Kedah,P.015 Sungai Petani,N.28 Bakar Arang,3,TAI KUANG TEE,RAYMOND TAI KUANG TEE,PERIKATAN NASIONAL,PN,44,male,chinese,3,18206,45.25141053364154,lost
Kedah,P.015 Sungai Petani,N.29 Sidam,1,JULIANA BINTI ABDUL GHANI,JULIANA ABDUL GHANI,PERIKATAN NASIONAL,PN,48,female,malay,1,20905,48.884575811430174,lost
Kedah,P.015 Sungai Petani,N.29 Sidam,2,BAU WONG A/L BAU EK,BAU WONG,PAKATAN HARAPAN,PH,56,male,indian,2,21859,51.115424188569826,won
Kedah,P.016 Baling,N.30 Bayu,1,MOHD TAUFIK BIN YAACOB,MOHD TAUFIK BIN YAACOB,PERIKATAN NASIONAL,PN,54,male,malay,1,27287,73.76459775086505,won
Kedah,P.016 Baling,N.30 Bayu,2,ISHAK BIN MAT,DATO' ISHAK BIN MAT,BARISAN NASIONAL OF MALAYSIA,BN,61,male,malay,2,9705,26.23540224913495,lost
Kedah,P.016 Baling,N.31 Kupang,1,MUHAMMAD SUHAIMI BIN HAMZAH,SUHAIMI HAMZAH,PAKATAN HARAPAN,PH,42,male,malay,1,7091,21.194368891412857,lost
Kedah,P.016 Baling,N.31 Kupang,2,NAJMI BIN HJ AHMAD,DATO' NAJMI BIN HAJI AHMAD,PERIKATAN NASIONAL,PN,72,male,malay,2,26366,78.80563110858714,won
Kedah,P.016 Baling,N.32 Kuala Ketil,1,MANSOR BIN ZAKARIA,MEJ (B) MANSOR BIN ZAKARIA,PERIKATAN NASIONAL,PN,54,male,malay,1,24872,74.96307905602941,won
Kedah,P.016 Baling,N.32 Kuala Ketil,2,SURIATI BINTI CHE MID,SURIATI BINTI CHE MID,BARISAN NASIONAL OF MALAYSIA,BN,43,female,malay,2,8307,25.036920943970586,lost
Kedah,P.017 Padang Serai,N.33 Merbau Pulas,1,ASMADI BIN ABU TALIB,DATO' CHEGU MADI,BARISAN NASIONAL OF MALAYSIA,BN,54,male,malay,1,10634,26.22247429290065,lost
Kedah,P.017 Padang Serai,N.33 Merbau Pulas,2,SITI ASHAH BINTI GHAZALI,DATO' USTAZAH SITI ASHAH,PERIKATAN NASIONAL,PN,60,female,malay,2,29919,73.77752570709936,won
Kedah,P.017 Padang Serai,N.34 Lunas,1,SHAMSUL ANUAR BIN ABDULLAH,CIKGU SHAMSUL,PAKATAN HARAPAN,PH,63,male,malay,1,27054,45.453629032258064,lost
Kedah,P.017 Padang Serai,N.34 Lunas,2,KHAIRUL ANUAR BIN RAMLI,KHAIRUL ANUAR BIN RAMLI,PERIKATAN NASIONAL,PN,41,male,malay,2,31537,52.98555107526882,won
Kedah,P.017 Padang Serai,N.34 Lunas,3,RAJENDARAN A/L NADARAJAN,RAJENDARAN A/L NADARAJAN,BEBAS,BEBAS,61,male,indian,3,364,0.6115591397849462,lost_deposit
Kedah,P.017 Padang Serai,N.34 Lunas,4,PANNIR SELVAM A/L S SUPPIAH,PANNIR SELVAM A/L S SUPPIAH,BEBAS,BEBAS,56,male,indian,4,148,0.24865591397849462,lost_deposit
Kedah,P.017 Padang Serai,N.34 Lunas,5,ARICHINDAREM A/L SINAPPAYEN,ARI,BEBAS,BEBAS,63,male,indian,5,417,0.7006048387096774,lost_deposit
Kedah,P.018 Kulim-Bandar Baharu,N.35 Kulim,1,TEH LEAN ONG,AWANG TEH,PAKATAN HARAPAN,PH,46,male,chinese,1,15536,40.0267944556088,lost
Kedah,P.018 Kulim-Bandar Baharu,N.35 Kulim,2,WONG CHIA ZHEN,WONG CHIA ZHEN,PERIKATAN NASIONAL,PN,38,male,chinese,2,23278,59.97320554439119,won
Kedah,P.018 Kulim-Bandar Baharu,N.36 Bandar Baharu,1,MOHD SUFFIAN BIN YUSOFF,PROF. DR. SUFFIAN HAJI YUSOFF,PERIKATAN NASIONAL,PN,54,male,malay,1,19327,71.37792222181187,won
Kedah,P.018 Kulim-Bandar Baharu,N.36 Bandar Baharu,2,NURAINI BINTI YUSOFF,NURAINI BINTI YUSOFF (NONI),BARISAN NASIONAL OF MALAYSIA,BN,35,female,malay,2,7750,28.62207777818813,lost
Kelantan,P.019 Tumpat,N.01 Pengkalan Kubor,1,ZULKIFLI BIN ABDULLAH,DATUK ZULKIFLI TOK KRAWAT,BARISAN NASIONAL OF MALAYSIA,BN,59,male,malay,1,8003,36.3013698630137,lost
Kelantan,P.019 Tumpat,N.01 Pengkalan Kubor,2,WAN ROSLAN BIN WAN HAMAT,USTAZ LAN,PARTI ISLAM SE MALAYSIA,PAS,57,male,malay,2,14043,63.6986301369863,won
Kelantan,P.019 Tumpat,N.02 Kelaboran,1,MOHD ADANAN BIN HASSAN,CIKGU NAN,PARTI ISLAM SE MALAYSIA,PAS,68,male,malay,1,15890,70.9121742234916,won
Kelantan,P.019 Tumpat,N.02 Kelaboran,2,MOHD ROSDI BIN RAZALI,ROSDI RAZALI (RR24),BARISAN NASIONAL OF MALAYSIA,BN,39,male,malay,2,6518,29.087825776508392,lost
Kelantan,P.019 Tumpat,N.03 Pasir Pekan,1,MOHAMAD ZAMAKH SARI BIN IBRAHIM,ZAMAKH SARI HJ. HIM,PAKATAN HARAPAN,PH,51,male,malay,1,5972,24.124419309230458,lost
Kelantan,P.019 Tumpat,N.03 Pasir Pekan,2,AHMAD BIN YAKOB,DATO' USTAZ MAD,PARTI ISLAM SE MALAYSIA,PAS,73,male,malay,2,18783,75.87558069076954,won
Kelantan,P.019 Tumpat,N.04 Wakaf Bharu,1,ABDUL MANNAN BIN MD SAID,ABE NAN,BARISAN NASIONAL OF MALAYSIA,BN,44,male,malay,1,7395,32.268621547322944,lost
Kelantan,P.019 Tumpat,N.04 Wakaf Bharu,2,MOHD RUSLI BIN ABDULLAH,HJ MOHD RUSLI,PARTI ISLAM SE MALAYSIA,PAS,52,male,malay,2,15522,67.73137845267705,won
Kelantan,P.020 Pengkalan Chepa,N.05 Kijang,1,IZANI BIN HUSIN,DR. IZANI,PARTI ISLAM SE MALAYSIA,PAS,60,male,malay,1,14552,75.80745988747655,won
Kelantan,P.020 Pengkalan Chepa,N.05 Kijang,2,HARIS BIN HUSSIN,HARIS HUSSIN,BARISAN NASIONAL OF MALAYSIA,BN,47,male,malay,2,4644,24.192540112523442,lost
Kelantan,P.020 Pengkalan Chepa,N.06 Chempaka,1,NIK NORMI BINTI NIK AYUB,NIK NORMI,BARISAN NASIONAL OF MALAYSIA,BN,50,female,malay,1,5504,24.499243300988162,lost
Kelantan,P.020 Pengkalan Chepa,N.06 Chempaka,2,NIK ASMA'BAHRUM BIN NIK ABDULLAH,NIK BAHRUM,PARTI ISLAM SE MALAYSIA,PAS,50,male,malay,2,16728,74.45918276506721,won
Kelantan,P.020 Pengkalan Chepa,N.06 Chempaka,3,IBRAHIM BIN SULONG,TOK GAWA HJ. HIM / ABE LI TOK GAWA,BEBAS,BEBAS,70,male,malay,3,234,1.0415739339446275,lost_deposit
Kelantan,P.020 Pengkalan Chepa,N.07 Panchor,1,MOHD AMAR BIN ABDULLAH,DATO' NIK AMAR,PARTI ISLAM SE MALAYSIA,PAS,64,male,malay,1,18700,70.00074867110878,won
Kelantan,P.020 Pengkalan Chepa,N.07 Panchor,2,SYED MOHD ALIDUSTUR BIN SYED MOHD ZAIN,SYED MOHD ALIDUSTUR BIN SYED MOHD ZAIN,PAKATAN HARAPAN,PH,50,male,malay,2,8014,29.99925132889122,lost
Kelantan,P.021 Kota Bharu,N.08 Tanjong Mas,1,ROHANI BINTI IBRAHIM,KAK ANI,PARTI ISLAM SE MALAYSIA,PAS,58,female,malay,1,17529,66.2346495371245,won
Kelantan,P.021 Kota Bharu,N.08 Tanjong Mas,2,ZINDA KHALIL SASTRO BIN HASSAN,ZINDA KHALIL,PAKATAN HARAPAN,PH,47,male,malay,2,8936,33.765350462875496,lost
Kelantan,P.021 Kota Bharu,N.09 Kota Lama,1,HAFIDZAH BINTI HAJI MUSTAKIM,DR HAFIDZAH,PAKATAN HARAPAN,PH,59,female,malay,1,9691,49.97679335774328,won
Kelantan,P.021 Kota Bharu,N.09 Kota Lama,2,IZAT BUKHARY BIN ISMAIL BUKHARY,IZAT BUKHARY,BEBAS,BEBAS,56,male,malay,2,85,0.43834768707132177,lost_deposit
Kelantan,P.021 Kota Bharu,N.09 Kota Lama,3,TAN BOON KIAN,ANDY TAN @ AWANG,PARTI RAKYAT MALAYSIA,PRM,55,male,chinese,3,126,0.6497859831880769,lost_deposit
Kelantan,P.021 Kota Bharu,N.09 Kota Lama,4,ZAMRI BIN ISMAIL,DATO'  ZAMRI,PARTI ISLAM SE MALAYSIA,PAS,61,male,malay,4,9489,48.935072971997315,lost
Kelantan,P.021 Kota Bharu,N.10 Bunut Payong,1,MOHAMED HASNAN BIN CHE HUSSIN,DATUK MOHAMED HASNAN BIN CHE HUSSIN,BARISAN NASIONAL OF MALAYSIA,BN,65,male,malay,1,8277,37.34434217650244,lost
Kelantan,P.021 Kota Bharu,N.10 Bunut Payong,2,SHAARI BIN MAT YAMAN,SHAARI,PARTI ISLAM SE MALAYSIA,PAS,58,male,malay,2,13887,62.65565782349757,won
Kelantan,P.022 Pasir Mas,N.11 Tendong,1,SUZAINAL ADNAN BIN SUKRI,TOK NAN,BEBAS,BEBAS,43,male,malay,1,1086,5.440881763527054,lost_deposit
Kelantan,P.022 Pasir Mas,N.11 Tendong,2,ROZI BIN MUHAMAD,ROZI MUHAMAD,PARTI ISLAM SE MALAYSIA,PAS,51,male,malay,2,12360,61.923847695390776,won
Kelantan,P.022 Pasir Mas,N.11 Tendong,3,NOOR HARIRI BIN MOHAMED NOOR,ABE HARIRI,BARISAN NASIONAL OF MALAYSIA,BN,43,male,malay,3,6514,32.635270541082164,lost
Kelantan,P.022 Pasir Mas,N.12 Pengkalan Pasir,1,RUSHDAN BIN MUSTAFA,HJ RUSHDAN,PAKATAN HARAPAN,PH,59,male,malay,1,5416,29.286757151354564,lost
Kelantan,P.022 Pasir Mas,N.12 Pengkalan Pasir,2,MOHAMAD NASRIFF BIN DAUD @ DAUD YATIMEE,HAJI NASRIFF DAUD YATIMEE,PARTI ISLAM SE MALAYSIA,PAS,57,male,malay,2,13077,70.71324284864544,won
Kelantan,P.022 Pasir Mas,N.13 Meranti,1,ZAHRI BIN OMAR,TOK GAWA ZAHRI,BARISAN NASIONAL OF MALAYSIA,BN,57,male,malay,1,4106,23.64390187723137,lost
Kelantan,P.022 Pasir Mas,N.13 Meranti,2,MOHD NASSURUDDIN BIN HAJI DAUD,DATO' US. HJ. NASSURUDDIN,PARTI ISLAM SE MALAYSIA,PAS,57,male,malay,2,13260,76.35609812276863,won
Kelantan,P.023 Rantau Panjang,N.14 Chetok,1,ZURAIDIN BIN ABDULLAH,HAJI ZURAIDIN ABDULLAH,PARTI ISLAM SE MALAYSIA,PAS,54,male,malay,1,12202,74.37976226760135,won
